Close,Volume,Intra-day variation,Day of Week,Change,RSI (14),20-VWAP,Month,Day,BUY/NO_BUY 5=>15,QuoteDate,5 Day Profit,10 Day Profit,15 Day Profit,30 Day Profit
16.33,6599400,0.889999,2,-0.590000000000003,50.4328003747324,16.3294778738639,12,13,-1,'2011-12-13',0.02817,0.01960,0.10410,0.175750214329455
15.83,8216200,0.43,3,-0.499999999999998,45.1202869218197,16.2830612488224,12,14,1,'2011-12-14',0.07581,0.08970,0.13266,0.196462476310802
16.040001,2515900,0.24,4,0.210001,47.616148126587,16.274081506443,12,15,1,'2011-12-15',0.06608,0.06608,0.12406,0.163965014715398
16.129999,3373000,0.309999000000001,5,0.089998000000001,48.6930617624227,16.2802242746942,12,16,1,'2011-12-16',0.05952,0.07688,0.13763,0.1928085054438
15.95,5116400,0.560000999999998,1,-0.179999000000002,46.6283683035742,16.2712769914128,12,19,1,'2011-12-19',0.06646,0.10219,0.16928,0.219435799373041
16.790001,4420200,0.539999000000002,2,0.840001000000001,56.0039207633121,16.332509872043,12,20,-1,'2011-12-20',-0.00834,0.07385,0.11078,0.208457402712483
17.030001,5761100,0.510000000000002,3,0.239999999999998,58.2600029861859,16.4047061887277,12,21,-1,'2011-12-21',0.01292,0.05285,0.08221,0.187903629600492
17.1,4223400,0.200001,4,0.069999000000003,58.9216392939741,16.4906737659427,12,22,-1,'2011-12-22',0.00000,0.05439,0.08012,0.178947368421053
17.09,1601600,0.219999000000001,5,-0.010000000000002,58.7782962058486,16.5290446302998,12,23,-1,'2011-12-23',0.01638,0.07373,0.11878,0.182562843768286
17.01,1357700,0.170000000000002,2,-0.079999999999998,57.5716354933893,16.5951949208186,12,27,1,'2011-12-27',0.03351,0.09641,0.12698,0.19047619047619
16.65,3435500,0.399999000000001,3,-0.360000000000003,52.3622807609423,16.6622871640917,12,28,1,'2011-12-28',0.08288,0.12012,0.12192,0.198798738738739
17.25,7071200,0.579999000000001,4,0.600000000000001,59.0180916715529,16.7172445876513,12,29,1,'2011-12-29',0.03942,0.06841,0.07826,0.179710144927536
17.1,1842100,0.25,5,-0.149999999999999,56.8785382552662,16.7293286903187,12,30,1,'2011-12-30',0.05439,0.08012,0.10526,0.176608245614035
17.370001,4513800,0.379999999999999,2,0.270000999999997,59.7098984974479,16.7588148006495,1,3,1,'2012-01-03',0.05642,0.10075,0.11111,0.143350596237732
17.58,4529700,0.439997999999999,3,0.209999,61.8102180310406,16.7759247447111,1,4,1,'2012-01-04',0.06086,0.09044,0.08362,0.138794084186576
18.030001,5836600,0.760000999999999,4,0.450001,65.9111308765759,16.8353623934694,1,5,1,'2012-01-05',0.03439,0.03605,0.06489,0.114808590415497
17.93,3482500,0.370000999999998,5,-0.100000999999999,64.2597474471558,16.8562423862644,1,6,1,'2012-01-06',0.02789,0.03737,0.05633,0.107083100948132
18.030001,6559700,0.289999000000002,1,0.100000999999999,65.1987540274623,16.9563604686894,1,9,-1,'2012-01-09',0.02440,0.04825,0.03550,0.084858453418833
18.35,10088400,0.230001999999999,2,0.319999000000003,68.0880578750187,17.0995982213893,1,10,1,'2012-01-10',0.04196,0.05177,0.04850,0.086648555858311
18.65,12166800,0.369999,3,0.299999999999997,70.5560921654869,17.2902947607885,1,11,-1,'2012-01-11',0.02788,0.02145,0.04290,0.053619302949062
18.65,10377600,0.359999999999999,4,0,70.5560921654869,17.4823124295404,1,12,-1,'2012-01-12',0.00161,0.02949,0.08794,0.070777426273459
18.43,8783100,0.380001,5,-0.219999999999999,66.2016026441977,17.6868717509787,1,13,-1,'2012-01-13',0.00922,0.02767,0.09767,0.080303852414542
18.469999,8173000,0.41,2,0.039999000000002,66.6051489518905,17.7804175150905,1,17,-1,'2012-01-17',0.02328,0.01083,0.09150,0.089875478607227
19.120001,10903500,0.809999999999999,3,0.650001999999997,72.3770356345947,17.9481849459465,1,18,-1,'2012-01-18',0.00941,0.00628,0.05701,0.049686137568717
19.17,6491000,0.319999000000003,4,0.049999000000003,72.7669470274681,18.0974575892804,1,19,-1,'2012-01-19',-0.00626,0.01461,0.05634,0.03338544600939
18.68,9793300,0.610000999999997,5,-0.490000000000002,63.3320222377628,18.1878905959268,1,20,1,'2012-01-20',0.02784,0.08619,0.06852,0.065310492505353
18.6,6166400,0.5,1,-0.079999999999998,61.9204059094525,18.2601996488188,1,23,-1,'2012-01-23',0.01828,0.08763,0.09409,0.03763435483871
18.9,4301100,0.530000999999999,2,0.299999999999997,65.0650360199256,18.3202259794547,1,24,-1,'2012-01-24',-0.01217,0.06667,0.06455,0.044973544973545
19.299999,10099300,0.589998000000001,3,0.399999000000001,68.7683803929476,18.4074889851926,1,25,-1,'2012-01-25',-0.00311,0.04715,0.02902,0.047150261510376
19.049999,8730000,0.619998000000003,4,-0.25,64.1884736574646,18.4598556821206,1,26,-1,'2012-01-26',0.02100,0.06299,0.05092,0.081889873065085
19.200001,5208100,0.360000000000003,5,0.150002000000001,65.6659958660648,18.5292651664958,1,27,1,'2012-01-27',0.05677,0.03958,0.04687,0.080208277072486
18.940001,5419600,0.270000999999997,1,-0.260000000000002,60.9703949791442,18.6078342713445,1,30,1,'2012-01-30',0.06811,0.07445,0.04805,0.13041176713771
18.67,10109800,0.549999000000003,2,-0.270000999999997,56.4556352017729,18.6302819779112,1,31,1,'2012-01-31',0.07981,0.07766,0.04767,0.140332137118372
19.24,9779100,0.440000999999999,3,0.569999999999997,62.7299929816034,18.7044937848185,2,1,1,'2012-02-01',0.05042,0.03222,0.03638,0.134615384615385
19.450001,5066900,0.300001000000002,4,0.210001000000002,64.7454945359229,18.7608049852294,2,2,-1,'2012-02-02',0.04113,0.02931,0.01028,0.105912539541772
20.290001,12813200,0.59,5,0.84,71.406422852312,18.9058354201185,2,3,-1,'2012-02-03',-0.01626,-0.00936,-0.01577,0.061606699772957
20.23,7028700,0.34,1,-0.060001,70.3834721463648,18.981437040227,2,6,-1,'2012-02-06',0.00593,-0.01878,-0.01582,0.056352001977261
20.16,4790300,0.25,2,-0.07,69.1390574864146,19.0529197651381,2,7,-1,'2012-02-07',-0.00198,-0.02976,-0.00149,0.071428571428572
20.209999,4762400,0.310001999999997,3,0.049999,69.5531381301369,19.1312097712185,2,8,-1,'2012-02-08',-0.01732,-0.01336,-0.00693,0.055418162069182
20.25,6206400,0.34,4,0.040001,69.9010912288118,19.2137788778435,2,9,-1,'2012-02-09',-0.01136,-0.02963,-0.02173,0.048395061728395
19.959999,4259700,0.289998999999998,5,-0.290001,64.1750106989178,19.2744253607109,2,10,-1,'2012-02-10',0.00701,0.00050,-0.00301,0.076653360553776
20.35,3495600,0.309999000000001,1,0.390001000000002,67.9744616581893,19.3522572093011,2,13,-1,'2012-02-13',-0.02457,-0.02162,-0.05160,0.064864864864865
20.120001,6998600,0.270000999999997,2,-0.229999000000003,63.684870009068,19.4406125173497,2,14,-1,'2012-02-14',-0.02783,0.00050,-0.01839,0.07952275946706
19.860001,7853700,0.5,3,-0.259999999999998,59.1413398298649,19.4893273276979,2,15,-1,'2012-02-15',0.00403,0.01057,0.01762,0.086102664345284
20.02,8674700,0.290001,4,0.159998999999999,60.9859588881914,19.536489846194,2,16,-1,'2012-02-16',-0.01848,-0.01049,0.02947,0.066433566433567
20.1,5570500,0.190000000000001,5,0.080000000000002,61.9118706804614,19.6204230814394,2,17,-1,'2012-02-17',-0.00647,-0.00995,0.03184,0.054228905472637
19.85,7450400,0.549999,2,-0.25,57.3327102879276,19.6781556341394,2,21,-1,'2012-02-21',0.00302,-0.02771,0.07859,0.067506347607053
19.559999,8338000,0.369999,3,-0.290001,52.4834195490164,19.6947112065522,2,22,-1,'2012-02-22',0.02914,0.00971,0.08845,0.073108439320472
19.940001,7553600,0.510000999999999,4,0.380001999999998,57.5500997640865,19.7363867981897,2,23,-1,'2012-02-23',0.00652,0.01354,0.09478,0.052657921130496
19.65,7631500,0.41,5,-0.290001,52.9130730587085,19.7747500377927,2,24,-1,'2012-02-24',0.00814,0.04886,0.09466,0.059541984732825
19.969999,13883200,0.629998999999998,1,0.319999000000003,57.0275742738903,19.8133727557086,2,27,-1,'2012-02-27',-0.00351,0.03856,0.07862,-0.001502153305065
19.91,8145700,0.319999000000003,2,-0.059999000000001,56.0388255269231,19.8500747616061,2,28,-1,'2012-02-28',-0.03064,0.07534,0.07333,0.030135610246108
20.129999,10974100,0.460001000000002,3,0.219999000000001,58.8557279797291,19.949245857207,2,29,-1,'2012-02-29',-0.01888,0.05763,0.07303,0.044709490546919
20.07,5430600,0.32,4,-0.059999000000001,57.7685467332874,20.0009144564106,3,1,-1,'2012-03-01',0.00698,0.08769,0.06278,0.03288490284006
19.809999,3513800,0.440000000000001,5,-0.260000999999999,53.1838687999631,20.0155014833248,3,2,1,'2012-03-02',0.04038,0.08582,0.07168,0.049974762744814
19.9,5294900,0.390000000000001,1,0.090000999999997,54.5291331212791,19.9855515788509,3,5,1,'2012-03-05',0.04221,0.08241,0.07990,0.05929648241206
19.299999,9517200,0.350000000000001,2,-0.600000999999999,45.2035861223514,19.9268198713135,3,6,1,'2012-03-06',0.10933,0.10725,0.12280,0.077202180165916
19.75,5772800,0.430001000000001,3,0.450001,51.854046384285,19.9116936571217,3,7,1,'2012-03-07',0.07797,0.09367,0.09975,0.039493721518987
20.209999,4926300,0.480001999999999,4,0.459999,57.5285139102303,19.9120392066056,3,8,1,'2012-03-08',0.08016,0.05542,0.06729,0.014349382204324
20.610001,7737400,0.569999000000003,5,0.400002000000001,61.7501869699237,19.9351327361607,3,9,1,'2012-03-09',0.04367,0.03008,0.03590,-0.017952497915939
20.74,3934500,0.219999000000001,1,0.129998999999998,63.0361453865969,19.9565825583751,3,12,-1,'2012-03-12',0.03857,0.03616,0.02170,-0.01012531340405
21.41,8515400,0.539999000000002,2,0.670000000000002,68.8489956586912,20.0310574551097,3,13,-1,'2012-03-13',-0.00187,0.01214,-0.01028,-0.021952312003737
21.290001,6291200,0.41,3,-0.119999,66.8221538204804,20.0806990451862,3,14,-1,'2012-03-14',0.01456,0.02020,-0.01409,0.002818177415774
21.83,7729800,0.629998999999998,4,0.539998999999998,70.9645432541368,20.184555670737,3,15,-1,'2012-03-15',-0.02290,-0.01191,-0.03848,0.003206596426935
21.51,8063000,0.440000999999999,5,-0.319999999999997,65.7274397430818,20.2673765205522,3,16,-1,'2012-03-16',-0.01302,-0.00744,-0.03208,0.00046490004649
21.540001,9173000,0.400002000000001,1,0.030000999999999,65.9809191934466,20.3514868625254,3,19,-1,'2012-03-19',-0.00232,-0.01625,-0.07428,0.011142060764064
21.370001,6332200,0.349997999999999,2,-0.170000000000002,63.1316014157159,20.419958469078,3,20,-1,'2012-03-20',0.01404,-0.00842,-0.04024,0.039307344908407
21.6,5686700,0.379998999999998,3,0.229999000000003,65.3140207290062,20.5149634567074,3,21,-1,'2012-03-21',0.00556,-0.02824,-0.02639,0.011111111111111
21.33,4033600,0.309999000000001,4,-0.270000000000003,60.7665393826526,20.5684786661271,3,22,-1,'2012-03-22',0.01125,-0.01594,-0.02813,0.006563478668542
21.23,14108400,0.599999999999998,5,-0.099999999999998,59.1246127953946,20.6781121085012,3,23,-1,'2012-03-23',0.00565,-0.01931,-0.02025,0.010833678756477
21.49,6285900,0.360001,1,0.259999999999998,61.9995970113297,20.7836800133063,3,26,-1,'2012-03-26',-0.01396,-0.07213,-0.01908,-0.01395993485342
21.67,8605700,0.350000999999999,2,0.180000000000003,63.893023915558,20.8875657513037,3,27,-1,'2012-03-27',-0.02215,-0.05353,-0.04061,-0.014766958929396
21.719999,5842600,0.469999000000001,3,0.049999,64.4232969430192,20.9838937441712,3,28,-1,'2012-03-28',-0.03361,-0.03177,-0.05479,-0.020718186957559
21.57,8461600,0.440000999999999,4,-0.149999000000001,61.5049930060845,21.0548561407313,3,29,-1,'2012-03-29',-0.02689,-0.03894,-0.04961,-0.001390774223459
21.35,5055300,0.430000000000003,5,-0.219999999999999,57.3981820475755,21.0963523811888,3,30,-1,'2012-03-30',-0.02482,-0.02576,-0.05199,-0.011241170960187
21.190001,7350400,0.289999000000002,1,-0.159999000000003,54.5456300341059,21.1453188721342,4,2,-1,'2012-04-02',-0.05899,-0.00519,-0.03115,0.001887635588125
21.190001,4622400,0.280001000000002,2,0,54.5456300341058,21.2735874626083,4,3,-1,'2012-04-03',-0.03209,-0.01888,-0.01180,-0.00613506341977
20.99,11046400,0.369999,3,-0.200001,50.8798569199139,21.3129662823254,4,4,-1,'2012-04-04',0.00191,-0.02192,0.01715,-0.04859461648404
20.99,6059600,0.270000000000003,4,0,50.8798569199139,21.3369528890103,4,5,-1,'2012-04-05',-0.01239,-0.02334,0.04335,-0.060028585040495
20.82,5746100,0.329999999999998,1,-0.169999999999998,47.718465914024,21.3555214072006,4,9,-1,'2012-04-09',-0.00096,-0.02786,0.03362,-0.033141258405379
19.940001,14717000,0.93,2,-0.879999000000002,35.4421022133992,21.2357602156794,4,10,1,'2012-04-10',0.05717,0.02959,0.09228,0.02657963758377
20.51,5885100,0.390001999999999,3,0.569999000000003,45.2647194330441,21.1976725568089,4,11,-1,'2012-04-11',0.01365,0.02097,0.08289,0.008288639687957
21.030001,7912100,0.570001999999999,4,0.520000999999997,52.3827082289539,21.1851821852362,4,12,-1,'2012-04-12',-0.02378,0.01522,0.03852,-0.003804089215212
20.73,5468300,0.370000999999998,5,-0.300000999999998,48.4667582897536,21.1355104187985,4,13,-1,'2012-04-13',-0.01110,0.05644,0.03570,0.014954220935842
20.799999,10146000,0.5,1,0.069998999999999,49.4169430744916,21.0933990006353,4,16,-1,'2012-04-16',-0.02692,0.03462,0.03173,0.034615434356511
21.08,6030600,0.229998999999999,2,0.280000999999999,53.139012546185,21.0654365106529,4,17,-1,'2012-04-17',-0.02609,0.03321,0.00522,-0.014705882352941
20.790001,7771200,0.229998999999999,3,-0.289998999999998,49.1085223339958,21.0384598295124,4,18,-1,'2012-04-18',0.00722,0.06830,0.02694,-0.003848099863006
20.530001,10921100,0.57,4,-0.260000000000002,45.7575655101141,20.9824191180693,4,19,1,'2012-04-19',0.03994,0.06381,0.03604,-0.048222111630681
20.5,6437400,0.440000999999999,5,-0.030000999999999,45.3728364762043,20.9539756520699,4,20,1,'2012-04-20',0.06829,0.04732,0.05073,-0.070243951219512
20.24,7742600,0.199998000000001,1,-0.260000000000002,42.0714114820863,20.8920306724433,4,23,1,'2012-04-23',0.06324,0.06028,0.04298,-0.035079001976285
20.530001,7279700,0.450001,2,0.290001,46.7274821117574,20.8502658606549,4,24,1,'2012-04-24',0.06089,0.03215,0.03410,-0.030199754982964
20.940001,7290500,0.279999,3,0.41,52.5359363885809,20.8081001006404,4,25,-1,'2012-04-25',0.06065,0.01958,0.00573,-0.04584531777243
21.35,13046900,0.419999999999998,4,0.409999000000003,57.5235128658352,20.819058337008,4,26,-1,'2012-04-26',0.02295,-0.00375,-0.06464,-0.045433302107728
21.9,13719500,0.600000999999999,5,0.549999999999997,63.1218422128108,20.8706620146729,4,27,-1,'2012-04-27',-0.01963,-0.01644,-0.09909,-0.100456575342466
21.52,7405300,0.440000999999999,1,-0.379999999999999,57.48459692317,20.8849799680813,4,30,-1,'2012-04-30',-0.00279,-0.01905,-0.06459,-0.069237871747212
21.780001,6917600,0.620001000000002,2,0.260000999999999,60.1096110394768,20.9087476772276,5,1,-1,'2012-05-01',-0.02709,-0.02525,-0.06015,-0.100551005484343
22.209999,12474900,0.75,3,0.429998000000001,64.0616365511224,20.994560198625,5,2,-1,'2012-05-02',-0.03872,-0.05178,-0.06889,-0.095452458147342
21.84,7622200,0.609999999999999,4,-0.369999,58.6749353474576,21.0326300982293,5,3,-1,'2012-05-03',-0.02610,-0.08562,-0.04075,-0.073717948717949
21.469999,7606900,0.390000000000001,5,-0.370000999999998,53.8028265272899,21.0534580406841,5,4,-1,'2012-05-04',0.00326,-0.08104,-0.02003,-0.039124361393776
21.459999,4024400,0.32,1,-0.010000000000002,53.6731077376299,21.070929985964,5,7,-1,'2012-05-07',-0.01631,-0.06198,0.00280,-0.02842493142707
21.190001,10013200,0.640000000000001,2,-0.269998000000001,50.1569061450239,21.1785612200017,5,8,-1,'2012-05-08',0.00189,-0.03398,-0.01982,-0.025011844029644
21.35,10974800,0.600000000000001,3,0.159999000000003,52.1571169604647,21.2126120332004,5,9,-1,'2012-05-09',-0.01358,-0.03138,-0.02998,-0.076815035128806
21.27,6384200,0.419999999999998,4,-0.080000000000002,51.0539095113782,21.2233117136267,5,10,-1,'2012-05-10',-0.06112,-0.01504,-0.08134,-0.066760695815703
21.540001,6486600,0.59,5,0.270001000000001,54.5481683081266,21.2512150368401,5,11,-1,'2012-05-11',-0.08403,-0.02321,-0.11513,-0.092386346685871
21.110001,6107000,0.43,1,-0.43,48.5978294649482,21.273563886671,5,14,-1,'2012-05-14',-0.04642,0.01942,-0.07485,-0.054002934438516
21.23,14808200,0.760000000000002,2,0.119999,50.2294814944705,21.2765473243555,5,15,-1,'2012-05-15',-0.03580,-0.02167,-0.06218,-0.042863871879416
21.059999,8060600,0.580000000000002,3,-0.170000999999999,47.9092873284631,21.2881575090227,5,16,-1,'2012-05-16',-0.01804,-0.01662,-0.05128,-0.025640979375165
19.969999,14440600,1.190001,4,-1.09,36.3237532814199,21.2280204575251,5,17,-1,'2012-05-17',0.04907,-0.02153,0.02053,0.069103709018714
19.73,13417600,0.519998000000001,5,-0.239999000000001,34.3538736961273,21.1450745600105,5,18,-1,'2012-05-18',0.06640,-0.03396,-0.00152,0.091231677648251
20.129999,9074300,0.73,1,0.399999000000001,40.1769400935634,21.1333010574812,5,21,-1,'2012-05-21',0.06905,-0.02981,-0.00497,0.073522209315559
20.469999,8589500,0.440000999999999,2,0.34,44.6696727070236,21.126373559114,5,22,-1,'2012-05-22',0.01466,-0.02736,-0.04299,0.067415782482452
20.68,10042100,0.629999000000002,3,0.210000999999998,47.302134651501,21.110037205246,5,23,-1,'2012-05-23',0.00145,-0.03385,-0.02853,0.048839506769826
20.950001,7490200,0.470001,4,0.270001000000001,50.559105526653,21.0867178000578,5,24,-1,'2012-05-24',-0.06730,-0.02721,-0.03437,0.030071549877253
21.040001,4995900,0.259999999999998,5,0.09,51.6322025322403,21.022337396039,5,25,-1,'2012-05-25',-0.09411,-0.06369,-0.01949,0.005228089105129
21.52,6414700,0.370000999999998,2,0.479998999999999,56.9934930363805,21.0195354796758,5,29,-1,'2012-05-29',-0.09247,-0.06924,-0.03113,-0.026951626394052
20.77,9599800,0.66,3,-0.75,48.0342788709982,20.9766748988074,5,30,-1,'2012-05-30',-0.04141,-0.05681,-0.00530,0.02262879152624
20.709999,11099800,0.739999000000001,4,-0.060001,47.3924259936318,20.8731748995321,5,31,-1,'2012-05-31',-0.03525,-0.02994,-0.04829,0.043940224236612
19.540001,14656400,0.84,5,-1.169998,37.0078384637825,20.7271586671058,6,1,-1,'2012-06-01',0.04299,0.03531,0.01586,0.095189299120302
19.059999,14991000,0.770001000000001,1,-0.480001999999999,33.7413208710506,20.5672851406713,6,4,1,'2012-06-04',0.03358,0.08237,0.02571,0.123819576275948
19.530001,8685400,0.650001999999997,2,0.470001999999997,39.383222016759,20.5030986007821,6,5,-1,'2012-06-05',0.02560,0.06759,0.02253,0.103942544600996
19.91,9423300,0.389999,3,0.379999000000002,43.5671312804317,20.4394074300135,6,6,-1,'2012-06-06',-0.01607,0.03767,0.02059,0.090406780512305
19.98,6100600,0.539998999999998,4,0.07,44.3294129558173,20.3723650462032,6,7,-1,'2012-06-07',0.00551,-0.01351,0.02703,0.082582532532533
20.379999,4952000,0.670000000000002,5,0.399999000000001,48.6018565073121,20.3423132622047,6,8,-1,'2012-06-08',-0.00736,-0.02601,0.04760,0.058390630931827
19.700001,6610900,0.959999,1,-0.679998000000001,42.6144247570324,20.278928635951,6,11,-1,'2012-06-11',0.04721,-0.00761,0.09289,0.072081214615167
20.030001,11494600,0.439998000000003,2,0.329999999999998,46.0856521274351,20.2382167389969,6,12,-1,'2012-06-12',0.04094,-0.00300,0.07888,0.042935494611308
19.59,6937900,0.649999000000001,3,-0.440000999999999,42.4026830948738,20.1356719724563,6,13,1,'2012-06-13',0.05462,0.03726,0.11536,0.098519652884125
20.09,11115800,0.580000000000002,4,0.5,47.5338113542556,20.0938152928496,6,14,-1,'2012-06-14',-0.01891,0.02140,0.07964,0.089099004479841
20.23,6795300,0.360000999999997,5,0.140000000000001,48.9063367032205,20.1086842753641,6,15,-1,'2012-06-15',-0.01878,0.05536,0.06673,0.06277805239743
20.629999,7690100,0.600000000000001,1,0.399999000000001,52.7126244938433,20.1601100338352,6,18,-1,'2012-06-18',-0.05235,0.04363,0.02521,0.019874067856232
20.85,6741500,0.329999999999998,2,0.220001,54.7110028480441,20.1883403846829,6,19,-1,'2012-06-19',-0.04221,0.03645,0.00432,-0.000479616306955
20.66,7883700,0.460000999999998,3,-0.190000000000001,52.6419201114292,20.1958185607986,6,20,-1,'2012-06-20',-0.01646,0.05760,0.02807,0.015004791868345
19.709999,9696400,0.850000999999999,4,-0.950001,43.7356832299459,20.1406036644441,6,21,1,'2012-06-21',0.04110,0.10046,0.09691,0.087772810135607
19.85,3340100,0.339998000000001,5,0.140001000000002,45.2069114945821,20.0990425185723,6,22,1,'2012-06-22',0.07557,0.08715,0.07809,0.087657430730479
19.549999,6422600,0.329999999999998,1,-0.300001000000002,42.6342542494958,20.0508319719581,6,25,1,'2012-06-25',0.10128,0.08184,0.09565,0.124808241678171
19.969999,8186900,0.619999,2,0.420000000000002,47.1673102530311,19.9923364158984,6,26,1,'2012-06-26',0.08212,0.04857,0.07962,0.11016530346346
20.32,9549400,0.400002000000001,3,0.350000999999999,50.6658797628497,19.9671793052449,6,27,1,'2012-06-27',0.07530,0.04528,0.06841,0.103838582677165
20.52,6317000,0.469999000000001,4,0.199999999999999,52.5975541872796,19.938818685909,6,28,1,'2012-06-28',0.05702,0.05361,0.05409,0.078947319688109
21.35,6193300,0.5,5,0.830000000000002,59.6572338442172,20.0304752083036,6,29,-1,'2012-06-29',0.01077,0.00234,0.01030,0.039812693208431
21.530001,7315100,0.419999999999998,1,0.180000999999997,61.0133040803952,20.1989616383684,7,2,-1,'2012-07-02',-0.01765,-0.00511,-0.01904,0.035763955607805
21.610001,2679400,0.289999000000002,2,0.080000000000002,61.6306110026487,20.2649031987289,7,3,-1,'2012-07-03',-0.03100,-0.00231,-0.03332,0.03516890165808
21.85,5056800,0.440000999999999,4,0.239999000000001,63.4978801909849,20.3454243578581,7,5,-1,'2012-07-05',-0.02792,-0.00641,-0.01510,0.05675057208238
21.690001,4602200,0.32,5,-0.159999000000003,61.3542053894681,20.405728542955,7,6,-1,'2012-07-06',-0.00323,-0.00277,0.00876,0.080221250335581
21.58,2941800,0.279999,1,-0.110001,59.8580177757577,20.4317652053067,7,9,-1,'2012-07-09',-0.00834,-0.00046,-0.00371,0.065801668211307
21.15,6777600,0.739999000000001,2,-0.43,54.2851438531701,20.5022291539726,7,10,-1,'2012-07-10',0.01277,-0.00142,-0.00520,0.083215130023641
20.940001,6125700,0.469999000000001,3,-0.209999,51.7511233591204,20.5634954417165,7,11,-1,'2012-07-11',0.02961,-0.00239,-0.00478,0.111270243014793
21.24,4732600,0.730001999999999,4,0.299999,54.9839594583081,20.6399812061188,7,12,-1,'2012-07-12',0.02213,0.01318,-0.01271,0.090395480225989
21.620001,7541700,0.530000999999999,5,0.380001,58.7538561450538,20.7466608942003,7,13,-1,'2012-07-13',0.00046,0.01203,-0.00833,0.08325619411396
21.4,5145900,0.489999000000001,1,-0.220001,55.8383157416158,20.8016704546357,7,16,-1,'2012-07-16',0.00794,0.00467,0.00888,0.088317803738318
21.42,5155500,0.399999999999999,2,0.020000000000003,56.0518234568977,20.8384986990602,7,17,-1,'2012-07-17',-0.01401,-0.01774,0.02661,0.089169000933707
21.559999,6259900,0.350000999999999,3,0.139999,57.5972267304349,20.8749066111754,7,18,-1,'2012-07-18',-0.03108,-0.03340,0.02829,0.08905385385222
21.709999,6284200,0.43,4,0.149999999999999,59.2506083517155,20.932602009191,7,19,-1,'2012-07-19',-0.00875,-0.03409,0.03316,0.073238142479878
21.629999,5589000,0.370000000000001,5,-0.079999999999998,57.9527236685542,21.06814706941,7,20,-1,'2012-07-20',0.01156,-0.00878,0.02358,0.090614937152794
21.57,4230800,0.619999,1,-0.059999000000001,56.9452367754045,21.1210213745801,7,23,-1,'2012-07-23',-0.00325,0.00093,0.02921,0.106166017617061
21.120001,4444100,0.639999,2,-0.449999000000002,49.9337240021465,21.2086233029952,7,24,-1,'2012-07-24',-0.00379,0.04119,0.05587,0.125946963733572
20.889999,14484900,0.700001,3,-0.230001999999999,46.7643466869133,21.2541260057714,7,25,-1,'2012-07-25',-0.00239,0.06127,0.07085,0.165629543591649
21.52,5540500,0.549999,4,0.630001,55.1597623630587,21.3426423980156,7,26,-1,'2012-07-26',-0.02556,0.04229,0.07296,0.133364265799256
21.879999,5945100,0.739999000000001,5,0.359999000000002,59.1264392710884,21.4143344130655,7,27,-1,'2012-07-27',-0.02011,0.01188,0.07084,0.109689310314868
21.5,3358100,0.5,1,-0.379999000000002,53.7239636959121,21.4203418600598,7,30,-1,'2012-07-30',0.00419,0.03256,0.06977,0.134418558139535
21.040001,5738700,0.459999,2,-0.459999,48.005713745923,21.3938417231727,7,31,1,'2012-07-31',0.04515,0.05989,0.08888,0.182034211880503
20.84,5263400,0.479998999999999,3,-0.200001,45.7268101314912,21.3635144086175,8,1,1,'2012-08-01',0.06382,0.07342,0.11660,0.214011468330134
20.969999,5528700,0.479998999999999,4,0.129999000000002,47.4722867999405,21.3234446277357,8,2,1,'2012-08-02',0.06962,0.10110,0.10443,0.233667250055663
21.440001,7000500,0.279998000000003,5,0.470001999999997,53.3178209037656,21.3160687073268,8,3,1,'2012-08-03',0.03265,0.09282,0.09235,0.18796631585978
21.59,3339400,0.229998999999999,1,0.149999000000001,55.0375460878895,21.3172362100842,8,6,1,'2012-08-06',0.02825,0.06531,0.07874,0.16813334877258
21.99,3489800,0.420000000000002,2,0.399999999999999,59.3392420492024,21.3474559717262,8,7,-1,'2012-08-07',0.01410,0.04184,0.06094,0.166894042746703
22.17,3921300,0.419998,3,0.180000000000003,61.1409289361687,21.398090374924,8,8,-1,'2012-08-08',0.00902,0.04962,0.05909,0.159675191700496
22.43,3624200,0.460000999999998,4,0.259999999999998,63.6466558717991,21.4382029663594,8,9,1,'2012-08-09',0.02942,0.03255,0.03879,0.156041016495765
22.139999,2413400,0.319999999999997,5,-0.290001,59.0712627725558,21.4412252235264,8,10,1,'2012-08-10',0.05827,0.05781,0.06549,0.157181669249398
22.200001,3317700,0.360000999999997,1,0.060002000000001,59.7165168428599,21.4672382996897,8,13,1,'2012-08-13',0.03604,0.04910,0.07477,0.134234183142604
22.299999,5438000,0.34,2,0.099997999999999,60.8249815938207,21.5125953250237,8,14,1,'2012-08-14',0.02735,0.04619,0.06637,0.103139062921034
22.370001,3158500,0.239999999999998,3,0.070001999999999,61.6211243302239,21.5362107052491,8,15,1,'2012-08-15',0.04023,0.04962,0.08851,0.119356275397574
23.09,6260600,0.930001000000001,4,0.719999000000001,68.6730267293362,21.6208008904235,8,16,-1,'2012-08-16',0.00303,0.00909,0.05630,0.075357297531399
23.43,5619600,0.450001,5,0.34,71.3501485100774,21.7198591996596,8,17,-1,'2012-08-17',-0.00043,0.00683,0.03628,0.054204054630815
23,5097000,0.539998999999998,1,-0.43,63.911363675444,21.7893742381003,8,20,-1,'2012-08-20',0.01261,0.03739,0.06043,0.079565217391304
22.91,4495600,0.480001999999999,2,-0.09,62.4439379238747,21.8671404998816,8,21,-1,'2012-08-21',0.01833,0.03797,0.08555,0.107813138367525
